"seq_id","seq_lane","before_total_reads","before_total_bases","before_q20_bases","before_q30_bases","before_q20_rate","before_q30_rate","before_read1_mean_length","before_read2_mean_length","before_gc_content","after_total_reads","after_total_bases","after_q20_bases","after_q30_bases","after_q20_rate","after_q30_rate","after_read1_mean_length","after_read2_mean_length","after_gc_content","passed_filter_reads","corrected_reads","corrected_bases","low_quality_reads","too_many_N_reads","too_short_reads","too_long_reads","duplication_rate","peak","seq_run","library_id","library_plate","library_column","library_row","library_concentration","library_type","sample_type"
"LIB-MJ054-C10_03","10_03",4088,617288,579904,553578,0.939438,0.89679,151,151,0.824665,168,22837,22615,21937,0.990279,0.96059,137,134,0.508429,186,16,22,48,0,3854,0,0.44227,0,"20003-02","LIB-MJ054-C10","LIB00004","10","C",0.03661,"ILLUMINA-DNA-PREP(OLD)","blank"
"LIB-MJ054-C3_03","3_03",19742,2981042,2901841,2804164,0.973432,0.940666,151,151,0.631273,12494,1818092,1803801,1761508,0.99214,0.968877,145,145,0.617413,15142,368,481,196,0,4404,0,0.180731,0,"20003-02","LIB-MJ054-C3","LIB00004","3","C",0.03138,"ILLUMINA-DNA-PREP(OLD)","blank"
"LIB-MJ054-F10_03","10_03",3942,595242,561798,536170,0.943814,0.90076,151,151,0.769717,384,52705,52328,51131,0.992847,0.970136,137,137,0.561787,460,21,21,30,0,3452,0,0.421613,0,"20003-02","LIB-MJ054-F10","LIB00004","10","F",0.04708,"ILLUMINA-DNA-PREP(OLD)","blank"
"LIB-MJ054-F3_03","3_03",27040,4083040,3938906,3768871,0.964699,0.923055,151,151,0.529177,16894,2448969,2422338,2344991,0.989126,0.957542,145,144,0.506872,19734,648,826,298,0,7008,0,0.130473,0,"20003-02","LIB-MJ054-F3","LIB00004","3","F",0.02877,"ILLUMINA-DNA-PREP(OLD)","blank"
"LIB-MJ055-C10_04","10_04",78242,11814542,11387276,10791251,0.963836,0.913387,151,151,0.418529,58338,8623739,8490320,8132522,0.984529,0.943039,148,147,0.409366,65716,1847,2433,1056,0,11470,0,0.0969556,151,"20003-02","LIB-MJ055-C10","LIB00006","10","C",0.03385,"ILLUMINA-DNA-PREP(OLD)","blank"
"LIB-MJ055-C3_04","3_04",242,36542,34886,33183,0.954682,0.908078,151,151,0.636665,86,12317,12152,11735,0.986604,0.952748,144,142,0.456442,100,1,1,0,0,142,0,0.14876,0,"20003-02","LIB-MJ055-C3","LIB00006","3","C",0.04287,"ILLUMINA-DNA-PREP(OLD)","blank"
"LIB-MJ055-F10_04","10_04",780,117780,108855,103957,0.924223,0.882637,151,151,0.813084,82,12019,11866,11467,0.98727,0.954073,146,146,0.504118,94,4,4,16,0,670,0,0.0461538,0,"20003-02","LIB-MJ055-F10","LIB00006","10","F",0.03385,"ILLUMINA-DNA-PREP(OLD)","blank"
"LIB-MJ055-F3_04","3_04",1280,193280,183290,174728,0.948313,0.904015,151,151,0.722698,296,42173,41807,40597,0.991321,0.96263,143,141,0.4947,344,10,10,18,0,918,0,0.303125,0,"20003-02","LIB-MJ055-F3","LIB00006","3","F",0.0361,"ILLUMINA-DNA-PREP(OLD)","blank"
"LIB-MJ088-C10_04","10_04",1232,186032,171164,162141,0.920078,0.871576,151,151,0.82546,88,13015,12843,12309,0.986784,0.945755,147,148,0.620515,102,5,5,30,0,1100,0,0.025974,0,"21123-01","LIB-MJ088-C10","LIB00007","10","C",0.05,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ088-C3_04","3_04",752,113552,106081,99663,0.934206,0.877686,151,151,0.73856,116,16085,15859,15162,0.98595,0.942617,138,138,0.590115,116,11,13,20,0,616,0,0.0505319,0,"21123-01","LIB-MJ088-C3","LIB00007","3","C",0.02,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ088-F10_04","10_04",2490,375990,343158,323865,0.912679,0.861366,151,151,0.8287,126,18122,17809,17025,0.982728,0.939466,143,144,0.56986,136,13,14,64,0,2290,0,0.00722892,0,"21123-01","LIB-MJ088-F10","LIB00007","10","F",0.03,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ088-F3_04","3_04",1042,157342,148056,140614,0.940982,0.893684,151,151,0.7859,142,20615,20239,19362,0.981761,0.939219,144,145,0.618627,160,11,12,22,0,860,0,0.0921305,0,"21123-01","LIB-MJ088-F3","LIB00007","3","F",0.02,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ089-C10_02","10_02",3508,529708,501321,476776,0.94641,0.900073,151,151,0.740929,1126,166188,163696,156877,0.985005,0.943973,147,147,0.589381,1268,18,22,46,0,2194,0,0.0895097,0,"21123-01","LIB-MJ089-C10","LIB00008","10","C",0,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ089-C3_02","3_02",9784,1477384,1415685,1347151,0.958238,0.911849,151,151,0.684898,3776,543974,537061,517746,0.987292,0.951784,144,144,0.598843,4224,147,183,162,0,5398,0,0.187653,0,"21123-01","LIB-MJ089-C3","LIB00008","3","C",0.01,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ089-F10_02","10_02",5160,779160,746784,709168,0.958448,0.91017,151,151,0.65342,2932,436297,429959,412854,0.985473,0.946268,148,148,0.580804,3186,44,55,110,0,1864,0,0.105039,0,"21123-01","LIB-MJ089-F10","LIB00008","10","F",-0.01,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ089-F3_02","3_02",2990,451490,430074,410805,0.952566,0.909887,151,151,0.804242,200,28066,27740,26751,0.988385,0.953146,140,140,0.522661,220,15,19,42,0,2728,0,0.445485,0,"21123-01","LIB-MJ089-F3","LIB00008","3","F",0.02,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ090-C10_04","10_04",750,113250,103995,97384,0.918278,0.859903,151,151,0.671576,196,28587,28048,26735,0.981145,0.935215,145,145,0.536887,208,12,15,16,0,526,0,0.016,0,"21123-01","LIB-MJ090-C10","LIB00009","10","C",-0.01,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ090-C3_04","3_04",530,80030,75298,70600,0.940872,0.882169,151,151,0.636186,136,19265,19000,18151,0.986244,0.942175,141,141,0.482637,140,15,22,12,0,378,0,0.0113208,0,"21123-01","LIB-MJ090-C3","LIB00009","3","C",-0.07,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ090-F10_04","10_04",4604,695204,663490,624696,0.954382,0.898579,151,151,0.620883,2732,394248,388238,372385,0.984756,0.944545,144,144,0.611628,2956,123,149,104,0,1544,0,0.0556038,0,"21123-01","LIB-MJ090-F10","LIB00009","10","F",-0.05,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ090-F3_04","3_04",866,130766,120373,112858,0.920522,0.863053,151,151,0.653794,240,33945,33321,31830,0.981617,0.937693,141,141,0.516041,258,14,20,24,0,584,0,0.0207852,0,"21123-01","LIB-MJ090-F3","LIB00009","3","F",-0.06,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ091-C10_03","10_03",200,30200,28442,27582,0.941788,0.913311,151,151,0.854868,22,3266,3254,3190,0.996326,0.97673,148,148,0.62278,30,0,0,2,0,168,0,0.1,0,"21123-01","LIB-MJ091-C10","LIB00010","10","C",-0.03,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ091-C3_03","3_03",188,28388,27082,25986,0.953995,0.915387,151,151,0.80925,28,4109,4041,3882,0.983451,0.944755,145,147,0.576783,32,0,0,0,0,156,0,0.191489,0,"21123-01","LIB-MJ091-C3","LIB00010","3","C",-0.18,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ091-F10_03","10_03",154,23254,21695,20821,0.932958,0.895373,151,151,0.798271,20,2980,2965,2868,0.994966,0.962416,149,149,0.563758,34,0,0,2,0,118,0,0.0909091,0,"21123-01","LIB-MJ091-F10","LIB00010","10","F",-0.06,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ091-F3_03","3_03",704,106304,103030,98771,0.969202,0.929137,151,151,0.668507,348,52063,51403,49602,0.987323,0.95273,149,149,0.611144,452,7,10,10,0,242,0,0.196023,0,"21123-01","LIB-MJ091-F3","LIB00010","3","F",-0.16,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ092-C10_01","10_01",888,134088,127082,121197,0.947751,0.903862,151,151,0.785432,134,19078,18941,18483,0.992819,0.968812,141,142,0.575951,160,10,10,12,0,716,0,0.204955,0,"21123-01","LIB-MJ092-C10","LIB00011","10","C",0.1,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ092-C3_01","3_01",348,52548,49457,46935,0.941178,0.893183,151,151,0.795349,48,6911,6814,6601,0.985964,0.955144,144,143,0.5921,52,2,5,4,0,292,0,0.109195,0,"21123-01","LIB-MJ092-C3","LIB00011","3","C",-0.08,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ092-F10_01","10_01",378,57078,53309,50356,0.933968,0.882231,151,151,0.820877,38,5513,5419,5176,0.982949,0.938872,144,145,0.576093,40,2,3,10,0,328,0,0.116402,0,"21123-01","LIB-MJ092-F10","LIB00011","10","F",0.08,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ092-F3_01","3_01",302,45602,42525,39993,0.932525,0.877001,151,151,0.811171,28,4059,4024,3893,0.991377,0.959103,146,143,0.651392,32,1,1,10,0,260,0,0.13245,0,"21123-01","LIB-MJ092-F3","LIB00011","3","F",-0.03,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ093-C10_02","10_02",354,53454,50032,47584,0.935982,0.890186,151,151,0.777959,54,7921,7817,7528,0.98687,0.950385,146,146,0.580987,58,2,2,6,0,290,0,0.0338983,0,"21123-01","LIB-MJ093-C10","LIB00012","10","C",-0.02,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ093-C3_02","3_02",596,89996,85764,81151,0.952976,0.901718,151,151,0.701209,206,30241,29726,28394,0.98297,0.938924,146,146,0.61281,236,8,9,18,0,342,0,0.130872,0,"21123-01","LIB-MJ093-C3","LIB00012","3","C",-0.17,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ093-F10_02","10_02",782,118082,112097,107152,0.949315,0.907437,151,151,0.728782,212,31124,30762,29840,0.988369,0.958746,146,147,0.598156,248,4,4,12,0,522,0,0.0920716,0,"21123-01","LIB-MJ093-F10","LIB00012","10","F",-0.05,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ093-F3_02","3_02",332,50132,47599,45235,0.949473,0.902318,151,151,0.7727,44,6554,6459,6192,0.985505,0.944767,148,149,0.594446,48,2,5,2,0,282,0,0.198795,0,"21123-01","LIB-MJ093-F3","LIB00012","3","F",-0.14,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ108-C10_02","10_02",688,103888,95552,90765,0.91976,0.873681,151,151,0.800545,116,17091,16761,16014,0.980692,0.936984,146,148,0.560704,130,8,8,18,0,540,0,0.0232558,0,"21123-01","LIB-MJ108-C10","LIB00017","10","C",-0.07,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ108-C3_02","3_02",222,33522,31812,30414,0.948989,0.907285,151,151,0.803174,36,5272,5215,5059,0.989188,0.959598,146,146,0.58327,42,0,0,2,0,178,0,0.0990991,0,"21123-01","LIB-MJ108-C3","LIB00017","3","C",-0.07,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ108-F10_02","10_02",422,63722,60332,57416,0.9468,0.901039,151,151,0.750651,76,11159,10994,10538,0.985214,0.94435,146,147,0.526122,94,5,10,4,0,324,0,0.0853081,0,"21123-01","LIB-MJ108-F10","LIB00017","10","F",-0.06,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ108-F3_02","3_02",468,70668,64747,61696,0.916214,0.87304,151,151,0.771806,56,8113,8045,7773,0.991618,0.958092,144,145,0.587082,62,0,0,10,0,396,0,0.017094,0,"21123-01","LIB-MJ108-F3","LIB00017","3","F",-0.08,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ109-C10_01","10_01",652,98452,92291,88209,0.937421,0.895959,151,151,0.798359,90,13409,13211,12678,0.985234,0.945484,149,148,0.545007,94,1,1,8,0,550,0,0.0398773,0,"21123-01","LIB-MJ109-C10","LIB00013","10","C",-0.18,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ109-C3_01","3_01",984,148584,141810,134755,0.95441,0.906928,151,151,0.68852,318,46667,46073,44440,0.987272,0.952279,147,146,0.577474,350,9,9,10,0,624,0,0.113821,0,"21123-01","LIB-MJ109-C3","LIB00013","3","C",-0.19,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ109-F10_01","10_01",846,127746,121447,116082,0.950691,0.908694,151,151,0.737542,272,40286,39780,38437,0.98744,0.954103,147,148,0.596485,302,7,12,14,0,530,0,0.101655,0,"21123-01","LIB-MJ109-F10","LIB00013","10","F",-0.18,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ109-F3_01","3_01",480,72480,69232,66155,0.955188,0.912735,151,151,0.752566,126,18340,18077,17465,0.98566,0.95229,145,146,0.56036,134,2,2,8,0,338,0,0.220833,0,"21123-01","LIB-MJ109-F3","LIB00013","3","F",-0.19,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ129-C10_02","10_02",958,144658,137602,130932,0.951223,0.905114,151,151,0.738411,206,30612,30158,29078,0.985169,0.949889,148,149,0.5964,232,6,8,10,0,716,0,0.173278,0,"21123-01","LIB-MJ129-C10","LIB00019","10","C",0.01,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ129-C3_02","3_02",488,73688,69768,66699,0.946803,0.905154,151,151,0.812344,80,11792,11617,11160,0.985159,0.946404,147,147,0.617453,82,0,0,8,0,398,0,0.122951,0,"21123-01","LIB-MJ129-C3","LIB00019","3","C",0.01,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ129-F10_02","10_02",2738,413438,397461,376196,0.961356,0.909921,151,151,0.647028,1788,266812,262739,251995,0.984735,0.944467,148,149,0.613904,1916,17,20,64,0,758,0,0.0628196,0,"21123-01","LIB-MJ129-F10","LIB00019","10","F",0.01,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ129-F3_02","3_02",3890,587390,567304,538283,0.965805,0.916398,151,151,0.627241,2676,398394,392539,376946,0.985303,0.946164,148,148,0.605115,3006,42,50,72,0,812,0,0.101285,0,"21123-01","LIB-MJ129-F3","LIB00019","3","F",0,"ILLUMINA-DNA-PREP","blank"
